ACADEMIC YEAR , SEM, COURSE NAME , COURSE TITLE , DEPT , INSTRUCTOR NAME, REGIST, DETAILS
2006-07 , 2 ,CHM801D ,GRADUATE SEMINAR , CHM ,CONVENOR DUGC,0
2006-07 , 1 ,COM200 ,WEB COMPOSITION , COM ,OARS,0
2006-07 , 2 ,CS100 ,INTRODUCTION TO PROFESSION , CSE ,CONVENOR DUGC,0
2006-07 , 2 ,CS201 ,DISCRETE MATHEMATICS , CSE ,S K MEHTA,0
2006-07 , 1 ,CS210 ,DATA STRUCTURES AND ALGORITHMS I , CSE ,SHASHANK K MEHTA,0
2006-07 , 2 ,CS220 ,INTRODUCTION TO COMPUTER ORGANISATION , CSE ,AJAI JAIN,0
2006-07 , 2 ,CS315 ,PRINCIPLES OF DATA BASE SYSTEMS , CSE ,SUMIT GANGULY,0
2006-07 , 1 ,CS330 ,OPERATING SYSTEMS , CSE ,MANINDRA AGARWAL,0
2006-07 , 2 ,CS335 ,COMPILER DESIGN , CSE ,S K AGRAWAL,0
2006-07 , 1 ,CS340 ,THEORY OF COMPUTATION , CSE ,SOMENATH BISWAS,0
2006-07 , 2 ,CS345 ,ALGORITHMS-II , CSE ,SURENDRA BASWANA,0
2006-07 , 3 ,CS345 ,ALGORITHMS-II , CSE ,SURENDER BASWANA,0
2006-07 , 1 ,CS350 ,PRINCIPLES OF PROGRAMMING LANGAUGES , CSE ,HARISH C KARNICK,0
2006-07 , 1 ,CS355 ,PROGRAMMING TOOLS AND TECHNIQUES , CSE ,SANJEEV KUMAR AGGARWAL,0
2006-07 , 2 ,CS365 ,ARTIFICIAL INTELLIGENCE PROGRAMMING , CSE ,AMITABHA MUKERJEE,0
2006-07 , 2 ,CS397 ,SPECIAL TOPICS IN COMPUTER SCIENCE , CSE ,"CONVENOR, DUGC",0
2006-07 , 1 ,CS397 ,SPECIAL TOPICS IN COMPUTER SCIENCE , CSE ,DUGC CONVENOR,0
2006-07 , 2 ,CS422 ,COMPUTER ARCHITECTURE , CSE ,MAINAK CHAUDHURI,0
2006-07 , 1 ,CS425 ,COMPUTER NETWORKS , CSE ,BHASKARAN RAMAN,0
2006-07 , 1 ,CS455 ,INTRODUCTION TO SOFTWARE ENGINEERING , CSE ,T V PRABHAKAR,0
2006-07 , 2 ,CS497 ,SPECIAL TOPICS IN COMPUTER SCIENCE , CSE ,"CONVENOR, DUGC",0
2006-07 , 1 ,CS497 ,SPECIAL TOPICS IN COMPUTER SCIENCE , CSE ,DUGC CONVENOR,0
2006-07 , 2 ,CS498 ,B TECH  PROJECT , CSE ,CONVENOR DUGC,0
2006-07 , 1 ,CS498 ,B TECH  PROJECT , CSE ,CONVENOR DUGC,0
2006-07 , 2 ,CS499 ,B TECH PROJECT , CSE ,CONVENOR DUGC,0
2006-07 , 1 ,CS499 ,B TECH PROJECT , CSE ,CONVENOR DUGC,0
2006-07 , 3 ,CS499 ,B TECH PROJECT , CSE ,DUGC CONVENOR,0
2006-07 , 2 ,CS625 ,ADVANCED COMPUTER NETWORKS , CSE ,DHEERAJ SANGHI,0
2006-07 , 2 ,CS628 ,COMPUTER SYSTEMS SECURITY , CSE ,RAJAT MOONA,0
2006-07 , 2 ,CS632 ,TOPICS IN DISTRIBUTED SYSTEMS , CSE ,D MANIVANNAN,0
2006-07 , 1 ,CS634 ,MOBILE COMPUTING , CSE ,RATAN KUMAR GHOSH,0
2006-07 , 1 ,CS644 ,FINITE AUTOMATA ON INFINITE INPUTS , CSE ,ANIL SETH,0
2006-07 , 2 ,CS646 ,PARALLEL ALGORITHMS , CSE ,P GUPTA,0
2006-07 , 2 ,CS647 ,ADVANCED TOPICS IN ALGORITHMS &amp; DATA STRCUTURES , CSE ,SANJEEV SAXENA,0
2006-07 , 1 ,CS648 ,RANDOMIZED ALGORITHMS , CSE ,MANINDRA AGARWAL,0
2006-07 , 2 ,CS654 ,SOFTWARE ARCHITECTURE , CSE ,COURSES DROP,0
2006-07 , 1 ,CS663 ,COMPUTATIONAL GEOMETRY , CSE ,SANJEEV SAXENA,0
2006-07 , 1 ,CS674 ,MACHINE LEARNING &amp; KNOWLEDGE DISCOVERY , CSE ,AMITABHA MUKERJEE,0
2006-07 , 2 ,CS678 ,LEARNING WITH KERNELS , CSE ,COURSES DROP,0
2006-07 , 1 ,CS681 ,COMPUTATIONAL NUMBER THEORY AND ALGEBRA , CSE ,MANINDRA AGRAWAL,0
2006-07 , 2 ,CS682 ,QUANTUM COMPUTING , CSE ,PIYUSH K KURUR,0
2006-07 , 2 ,CS683 ,SOLVING POLYNOMIAL EQUATIONS , CSE ,SHASHANK K MEHTA,0
2006-07 , 2 ,CS697 ,SPECIAL TOPICS IN COMPUTER SCIENCE , CSE ,"CONVENOR, DPGC",0
2006-07 , 1 ,CS697 ,SPECIAL TOPICS IN COMPUTER SCIENCE , CSE ,DPGC CONVENOR,0
2006-07 , 2 ,CS698B ,BIOINFORMATICS , CSE ,S BISWAS,0
2006-07 , 2 ,CS698C ,DISTRIBUTED ALGORITHMS , CSE ,RATAN K GHOSH,0
2006-07 , 2 ,CS698T ,WIRELESS NETWORKING: PRINCIPLES AND PRACTICE , CSE ,BHASKARAN RAMAN,0
2006-07 , 1 ,CS698X ,MULTIMODAL BIOMETRICS , CSE ,PHALGUNI GUPTA,0
2006-07 , 1 ,CS698Y ,STORAGE COMPUTING ARCHITECTURES , CSE ,RAJAT MOONA,0
2006-07 , 1 ,CS698Z ,PROGRAM OPTIMIZATION FOR MULTICORE ARCHITECTURES , CSE ,SANJEEV KUMAR AGGARWAL,0
2006-07 , 2 ,CS699 ,M TECH THESIS , CSE ,CONVENOR DPGC,0
2006-07 , 1 ,CS699 ,M TECH THESIS , CSE ,CONVENOR DPGC,0
2006-07 , 3 ,CS699 ,M TECH THESIS , CSE ,CONVENOR DPGC,0
2006-07 , 2 ,CS699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , CSE ,"CONVENOR, DUGC",0
2006-07 , 3 ,CS699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , CSE ,CONVENOR DUGC,0
2006-07 , 1 ,CS719 ,DATA STREAMING: ALGORITHMS &amp; SYSTEMS , CSE ,SUMIT GANGULY,0
2006-07 , 1 ,CS720 ,VLSI TESTING AND FAULT TOLERANCE , CSE ,AJAI JAIN,0
2006-07 , 2 ,CS782 ,COGNITIVE SEMANTICS , CSE ,COURSE DROP,0
2006-07 , 1 ,CS797 ,SPECIAL TOPICS IN COMPUTER SCIENCE , CSE ,DPGC CONVENOR,0
2006-07 , 2 ,CS799 ,PHD THESIS , CSE ,CONVENOR DPGC,0
2006-07 , 1 ,CS799 ,PHD THESIS , CSE ,CONVENOR DPGC,0
2006-07 , 1 ,DES601 ,DESIGN THEORY , MDES ,AMIT RAY,0
2006-07 , 1 ,DES602 ,DESIGN PRACTICE I , MDES ,S G DHANDE,0
2006-07 , 2 ,DES603 ,DESIGN PRACTICE II , MDES ,S G DHANDE,0
2006-07 , 1 ,DES603 ,DESIGN PRACTICE II , MDES ,,0
2006-07 , 1 ,DES621 ,CREATIVE VISUALIZATION , MDES ,KOUMUDI PATIL,0
2006-07 , 1 ,DES622 ,2D AND 3D VISUAL DESIGN , MDES ,SATYAKI RAY,0
2006-07 , 1 ,DES623 ,TOPICS IN MOTION PICTURES , MDES ,SATYAKI ROY,0
2006-07 , 2 ,DES625 ,FORM AND STYLE , MDES ,K P PATIL,0
2006-07 , 2 ,DES626 ,INTERACTION DESIGN , MDES ,SATYAKI ROY,0
2006-07 , 1 ,DES681 ,DESIGN PROJECT I , MDES ,SATYAKI ROY,0
2006-07 , 2 ,DES682 ,DESIGN PROJECT II , MDES ,AMIT RAY,0
2006-07 , 2 ,DES699 ,M DES THESIS , MDES ,SATYAKI ROY,0
2006-07 , 1 ,DES699 ,M DES THESIS , MDES ,"CONVENOR, DPGC",0
2006-07 , 2 ,ECO100 ,INTRODUCTION TO PROFESSION , HSS ,S SINHA,0
2006-07 , 2 ,ECO201 ,MICROECONOMICS - I , HSS ,S SARKAR,0
2006-07 , 1 ,ECO201 ,MICROECONOMICS - I , HSS ,T V S RAMAMOHAN RAO,0
2006-07 , 2 ,ECO202 ,MACROECONOMICS , HSS ,K K SAXENA,0
2006-07 , 1 ,ECO202 ,MACROECONOMICS , HSS ,K K SAXENA,0
2006-07 , 2 ,ECO231 ,ECONOMIC PROBLEMS AND POLICY , HSS ,P M PRASAD,0
2006-07 , 1 ,ECO231 ,ECONOMIC PROBLEMS AND POLICY , HSS ,SURJIT SINHA,0
2006-07 , 2 ,ECO321 ,INDUSTRIAL ECONOMICS , HSS ,SANJAY K SINGH,0
2006-07 , 2 ,ECO332 ,DEVELOPMENT ECONOMICS , HSS ,B RATH,0
2006-07 , 3 ,ECO424 ,ECONOMIC ANALYSIS OF LAW , HSS ,P M PRASAD,0
2006-07 , 1 ,ECO425 ,NETWORK ECONOMICS , HSS ,S SARKAR,0
2006-07 , 1 ,ECO734 ,INDUSTRIAL ORGANISATION AND POLICY , HSS ,S SINGH,0
2006-07 , 2 ,ECO738 ,INTER-INDUSTRY ECONOMICS , HSS ,K K SAXENA,0
2006-07 , 2 ,ECO739 ,PROJECT ECONOMICS , HSS ,B RATH,0
2006-07 , 1 ,ECO740 ,SEMINAR ON SELECTED TOPICS IN ADVANCED ECONOMIC ANALYSIS , HSS ,P M PRASAD,0
2006-07 , 1 ,ECO747 ,ENVIRONMENTAL ECONOMICS LEGISLATION AND SOCIAL IMPACT , HSS ,BINAYAK RATH,0
2006-07 , 1 ,ECO750 ,ADVANCED MICROECONOMICS , HSS ,S SINHA,0
2006-07 , 2 ,ECO751 ,LAW AND ECONOMICS , HSS ,P M PRASAD,0
2006-07 , 2 ,ECO799 ,PHD THESIS , HSS ,"CONVENOR, DPGC",0
2006-07 , 1 ,ECO799 ,PHD THESIS , HSS ,CONVENOR DPGC,0
2006-07 , 2 ,EE100 ,INTRODUCTION TO PROFESSION , EE ,P K KALRA,0
2006-07 , 1 ,EE200 ,"SIGNALS, SYSTEMS AND NETWORKS ", EE ,A JOSHI,0
2006-07 , 2 ,EE210 ,MICROELECTRONICS-I , EE ,B MAZHARI,0
2006-07 , 2 ,EE250 ,CONTROL SYSTEMS ANALYSIS , EE ,R POTLURI,0
2006-07 , 2 ,EE301 ,DIGITAL SIGNAL PROCESSING , EE ,S UMESH,0
2006-07 , 2 ,EE311 ,MICROELECTRONICS II , EE ,A DUTTA,0
2006-07 , 2 ,EE320 ,PRINCIPLES OF COMMUNICATIONS , EE ,A K CHATURVEDI,0
2006-07 , 1 ,EE320 ,PRINCIPLES OF COMMUNICATIONS , EE ,A K CHATURVEDI,0
2006-07 , 2 ,EE321 ,COMMUNICATION SYSTEMS , EE ,ADRISH BANERJEE,0
2006-07 , 1 ,EE330 ,POWER SYSTEMS , EE ,S N SINGH,0
2006-07 , 2 ,EE340 ,ELECTROMAGNETIC THEORY , EE ,A BISWAS,0
2006-07 , 2 ,EE360 ,POWER ELECTRONICS , EE ,S P DAS,0
2006-07 , 1 ,EE370 ,DIGITAL ELECTRONICS &amp; MICROPROCESSOR TECHNOLOGY , EE ,S P DAS,0
2006-07 , 1 ,EE380 ,ELECTRICAL ENGINEERING LAB I , EE ,B MAZHARI,0
2006-07 , 2 ,EE381 ,ELECTRICAL ENGINEERING LAB II , EE ,R ARORA,0
2006-07 , 1 ,EE413 ,SEMICONDUCTOR DEVICES TECHNOLOGY , EE ,S S K IYER,0
2006-07 , 1 ,EE437 ,FUNDAMENTALS OF HV ENGG &amp; LAB TECHNIQUES , EE ,R ARORA,0
2006-07 , 1 ,EE491 ,PROJECT I , EE ,CONVENOR DUGC,0
2006-07 , 2 ,EE492 ,PROJECT II , EE ,"CONVENOR, DUGC",0
2006-07 , 1 ,EE492 ,PROJECT II , EE ,CONVENOR DUGC,0
2006-07 , 2 ,EE600 ,MATHEMATICAL STRUCTURES OF SIGNALS &amp; SYSTEMS , EE ,K S VENKATESH,0
2006-07 , 1 ,EE602 ,STATISTICAL SIGNAL PROCESSING-I , EE ,K VASUDEVAN,0
2006-07 , 1 ,EE604 ,IMAGE PROCESSING , EE ,K S VENKATESH,0
2006-07 , 1 ,EE605 ,INTRODUCTION TO SIGNAL ANALYSIS , EE ,G SHARMA,0
2006-07 , 2 ,EE606 ,ARCHITECTURE AND APPLICATIONS OF DIGITAL SIGNAL PROCESSORS , EE ,A BANERJEE,0
2006-07 , 1 ,EE607 ,WAVELET TRANSFORMS FOR SIGNAL &amp; IMAGE PROCESSING , EE ,P SIRCAR,0
2006-07 , 2 ,EE609 ,COMPUTER BASED BIOMEDICAL SIGNAL &amp; IMAGE PROCESSING , EE ,COURSES DROP,0
2006-07 , 1 ,EE609 ,COMPUTER BASED BIOMEDICAL SIGNAL &amp; IMAGE PROCESSING , EE ,G C RAY,0
2006-07 , 1 ,EE610 ,ANALOG/DIGITAL VLSI CIRCUITS , EE ,S QURESHI,0
2006-07 , 1 ,EE612 ,FIBER OPTIC SYSTEMS I , EE ,U DAS,0
2006-07 , 1 ,EE613 ,"MEASUREMENTS,PARAMETER EXTRACTION AND VLSI TOOLS IN MICROELECTRONICS ", EE ,,0
2006-07 , 1 ,EE614 ,SOLID STATE DEVICES I , EE ,B MAZHARI,0
2006-07 , 2 ,EE619 ,VLSI SYSTEM DESIGN , EE ,S QURESHI,0
2006-07 , 1 ,EE621 ,REPRESENTATION AND ANALYSIS OF RANDOM SIGNALS , EE ,R K BANSAL,0
2006-07 , 2 ,EE622 ,COMMUNICATION THEORY , EE ,K VASUDEVAN,0
2006-07 , 2 ,EE623 ,DETECTION &amp; ESTIMATION THEORY , EE ,G SHARMA,0
2006-07 , 1 ,EE624 ,INFORMATION AND CODING THEORY , EE ,A BANERJEE,0
2006-07 , 2 ,EE627 ,SPEECH SIGNAL PROCESSING , EE ,P SIRCAR,0
2006-07 , 1 ,EE630 ,SIMULATON OF MODERN POWER SYSTEMS , EE ,S C SRIVASTAVA,0
2006-07 , 2 ,EE633 ,ELECTRIC POWER SYSTEM OPERATION AND  MGMT. UNDER RESTRUCTURED ENVIRONMENT , EE ,S C SRIVASTAVA,0
2006-07 , 2 ,EE638 ,HIGH VOLTAGE ENGINEERING BEHAVIOUR OF DIELECTRICS , EE ,R ARORA,0
2006-07 , 2 ,EE640 ,COMPUTATIONAL ELECTROMAGNETICS , EE ,A R HARISH,0
2006-07 , 1 ,EE641 ,ADVANCED ENGINEERING ELECTROMAGNETICS , EE ,M SACHCHIDANANDA,0
2006-07 , 2 ,EE642 ,ANTENNAS ANALYSIS &amp; SYNTHESIS , EE ,M SACHCHIDANANDA,0
2006-07 , 2 ,EE644 ,OPTICAL COMMUNICATION , EE ,Y N SINGH,0
2006-07 , 1 ,EE645 ,MONOLITHIC MICROWAVE ICS , EE ,A BISWAS,0
2006-07 , 1 ,EE646 ,PHOTONIC NETWORKS &amp; SWITCHING , EE ,Y N SINGH,0
2006-07 , 1 ,EE647 ,MICROWAVE MEASUREMENTS AND DESIGN , EE ,A R HARISH,0
2006-07 , 2 ,EE649 ,THE FINITE ELEMENT METHOD FOR ELECTRIC AND MAGNETIC FIELDS , EE ,N GUPTA,0
2006-07 , 1 ,EE650 ,BASICS OF MODERN CONTROL SYSTEMS , EE ,R POTLURI,0
2006-07 , 2 ,EE653 ,DIGITAL CONTROL , EE ,L BEHERA,0
2006-07 , 1 ,EE654 ,ROBUST CONTROL SYSTEMS , EE ,L BEHERA,0
2006-07 , 1 ,EE658 ,"FUZZY SET, LOGIC &amp; SYSTEMS &amp; APPLICATIONS ", EE ,P K KALRA,0
2006-07 , 1 ,EE660 ,BASICS OF POWER ELECTRONIC CONVERTERS , EE ,P SENSHARMA,0
2006-07 , 2 ,EE661 ,POWER ELECTRONICS APPLICATIONS IN POWER SYSTEMS , EE ,P SENSHARMA,0
2006-07 , 2 ,EE665 ,ADVANCED ELECTRIC DRIVES , EE ,S P DAS,0
2006-07 , 2 ,EE670 ,WIRELESS COMMUNICATIONS , EE ,A K CHATURVEDI,0
2006-07 , 2 ,EE671 ,NEURAL NETWORKS , EE ,P K KALRA,0
2006-07 , 1 ,EE673 ,DIGITAL COMMUNICATION NETWORKS , EE ,K CHEBROLU,0
2006-07 , 2 ,EE678 ,NEURAL SYSTEMS &amp; NETWORKS , EE ,G C RAY,0
2006-07 , 2 ,EE679 ,QUEUEING SYSTEMS , EE ,K CHEBROLU,0
2006-07 , 2 ,EE680 ,INTELLIGENT INSTRUMENTATION , EE ,J JOHN,0
2006-07 , 1 ,EE680 ,INTELLIGENT INSTRUMENTATION , EE ,J JOHN,0
2006-07 , 1 ,EE698 ,SPECIAL TOPICS IN POWER MANAGEMENT CIRCUITS , EE ,R M K SINHA,0
2006-07 , 1 ,EE698A ,APPLIED GAME THEORY , EE ,S KAR,0
2006-07 , 1 ,EE698B ,INTELLIGENT SYSTEMS AND CONTROL , EE ,SUMANA GUPTA,0
2006-07 , 2 ,EE698D ,UNIVERSAL COMPRESSION ALGORITHMS AND ENTROPY RATE , EE ,R K BANSAL,0
2006-07 , 2 ,EE698W ,ORGANIC ELECTRONICS , EE ,S S K IYER,0
2006-07 , 2 ,EE699 ,M TECH THESIS , EE ,CONVENOR DPGC,0
2006-07 , 1 ,EE699 ,M TECH THESIS , EE ,CONVENOR DPGC,0
2006-07 , 3 ,EE699 ,M TECH THESIS , EE ,CONVENOR DPGC,0
2006-07 , 2 ,EE699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , EE ,"CONVENOR, DUGC",0
2006-07 , 3 ,EE699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , EE ,CONVENOR DUGC,0
2006-07 , 2 ,EE799 ,PHD THESIS , EE ,CONVENOR DPGC,0
2006-07 , 1 ,EE799 ,PHD THESIS , EE ,CONVENOR DPGC,0
2006-07 , 1 ,EEM601 ,EARTH AND ENVIRONMENT , CE ,TARUN GUPTA,0
2006-07 , 1 ,EEM602 ,PHYSICOCHEMICAL PRINCIPLES AND PROCESS , CE ,PURNENDU BOSE,0
2006-07 , 2 ,EEM603 ,ECOLOGICAL AND BIOLOGICAL PRINCIPLES AND PROCESS , CE ,VINOD TARE,0
2006-07 , 1 ,EEM603 ,ECOLOGICAL AND BIOLOGICAL PRINCIPLES AND PROCESS , CE ,VINOD TARE,0
2006-07 , 2 ,EEM606 ,AIR POLLUTION AND ITS CONTROL , CE ,MUKESH SHARMA,0
2006-07 , 2 ,EEM609 ,MODELING OF NATURAL SYSTEMS , CE ,S N TRIPATHI,0
2006-07 , 2 ,EEM611 ,PRINCIPLE AND DESIGN OF WASTEWATER TREATMENT AND DISPOSAL SYSTEMS , CE ,VINOD TARE,0
2006-07 , 2 ,EEM699 ,M.TECH THESIS , EEM ,"CONVENOR, DPGC",0
2006-07 , 1 ,EEM699 ,M.TECH THESIS , EEM ,CONVENOR DPGC,0
2006-07 , 3 ,EEM699 ,M.TECH THESIS , EEM ,CONVENOR DPGC,0
2006-07 , 1 ,ENG112C ,ENGLISH LANGUAGE AND COMMUNICATION SKILLS , HSS ,T RAVICHANDRAN                         1,0
2006-07 , 2 ,ENG112S ,ENGLISH LANGUAGE AND COMPOSITION , HSS ,G NEELAKANTAN,0
2006-07 , 1 ,ENG112S ,ENGLISH LANGUAGE AND COMPOSITION , HSS ,S MATHUR,0
2006-07 , 3 ,ENG112S ,ENGLISH LANGUAGE AND COMPOSITION , HSS ,G NEELAKANTAN,0
2006-07 , 2 ,ENG122 ,INTRODUCTION TO LINGUISTICS , HSS ,A M RAINA                              1,0
2006-07 , 2 ,ENG123 ,INTRODUCTION TO LITERATURE , HSS ,T RAVICHANDRAN,0
2006-07 , 1 ,ENG123 ,INTRODUCTION TO LITERATURE , HSS ,G NEELADANTAN,0
2006-07 , 2 ,ENG423 ,CURRENT ISSUES IN LINGUISTICS , HSS ,COURSES DROP,0
2006-07 , 1 ,ENG423 ,CURRENT ISSUES IN LINGUISTICS , HSS ,A M RAINA,0
2006-07 , 2 ,ENG438 ,POSTCOLONIAL LITERATURE , HSS ,SUCHITRA MATHUR,0
2006-07 , 2 ,ENG439 ,LITERATURE AND CENSORSHIP , HSS ,MINI CHANDRAN,0
2006-07 , 3 ,ENG443 ,NATURAL LANGUAGE SEMANTICS , HSS ,ACHLA M RAINA,0
2006-07 , 1 ,ENG701 ,FUNDAMENTALS OF MODERN LINGUISTICS , HSS ,A M RAINA,0
2006-07 , 1 ,ENG709 ,LINGUISTIC ANALYSIS , HSS ,RAJESH KUMAR,0
2006-07 , 1 ,ENG710 ,APPROACHES TO THE STUDY OF LITERATURE , HSS ,M CHANDRAN,0
2006-07 , 1 ,ENG713 ,THEMES AND VALUES IN MODERN LITERATURE , HSS ,T RAVICHANDRAN,0
2006-07 , 1 ,ENG715 ,METHODOLOGY OF TEACHING AND RESEARCH IN LITERATURE , HSS ,G NEELAKANTAN,0
2006-07 , 1 ,ENG716 ,INDIVIDUAL PROJECTS , HSS ,A M RAINA,0
2006-07 , 2 ,ENG733 ,INDIAN LITERATURE , HSS ,MINI CHANDRAN,0
2006-07 , 2 ,ENG735 ,COMMONWEALTH LITERATURE , HSS ,S MATHUR,0
2006-07 , 2 ,ENG740 ,THE PRINCIPLES AND PARAMETERS SYNTAX , HSS ,COURSES DROP,0
2006-07 , 2 ,ENG742 ,RESPONSIBLE DISSENT , HSS ,,0
2006-07 , 1 ,ENG743 ,FEMINIST THEORY AND LITERATURE , HSS ,SUCHITRA MATHUR,0
2006-07 , 2 ,ENG748 ,COGNITIVE LINGUISTICS , HSS ,A M RAINA,0
2006-07 , 2 ,ENG749 ,POSTMODERN THEORY AND LITERATURE , HSS ,T RAVICHANDRAN,0
2006-07 , 2 ,ENG750 ,POSTWAR AMERICAN FICTION , HSS ,G NEELAKANTAN,0
2006-07 , 2 ,ENG799 ,PHD THESIS , HSS ,"CONVENOR, DPGC",0
2006-07 , 1 ,ENG799 ,PHD THESIS , HSS ,CONVENOR DPGC,0
2006-07 , 2 ,ESC101N ,FUNDAMENTAL OF COMPUTING , CSE ,R M K SINHA,0
2006-07 , 1 ,ESC101N ,FUNDAMENTAL OF COMPUTING , CSE ,MAINAK CHAUDHURI,0
2006-07 , 2 ,ESC102N ,INTRODUCTION TO ELECTRONICS , EE ,SUMANA GUPTA,0
2006-07 , 1 ,ESC102N ,INTRODUCTION TO ELECTRONICS , EE ,A K DUTTA,0
2006-07 , 3 ,ESC102N ,INTRODUCTION TO ELECTRONICS , EE ,Y N SINGH (EE),0
2006-07 , 2 ,ESO202 ,THERMODYNAMICS , CHE ,M S KALRA,0
2006-07 , 1 ,ESO202 ,THERMODYNAMICS , CHE ,V ESWARAN,0
2006-07 , 3 ,ESO202 ,THERMODYNAMICS , CHE ,M S KALRA,0
2006-07 , 2 ,ESO204 ,MECHANICS OF SOLIDS , AE ,S KAMLE,0
2006-07 , 1 ,ESO204 ,MECHANICS OF SOLIDS , AE ,V K GUPTA,0
2006-07 , 2 ,ESO209 ,PROBABILITY AND STATISTICS , MTH ,D KUNDU,0
2006-07 , 2 ,ESO210 ,INTRODUCTION TO ELECTRICAL ENGINEERING , EE ,A JOSHI,0
2006-07 , 1 ,ESO210 ,INTRODUCTION TO ELECTRICAL ENGINEERING , EE ,N GUPTA,0
2006-07 , 2 ,ESO212 ,FLUID MECHANICS AND RATE PROCESSES , AE ,S PANDA,0
2006-07 , 1 ,ESO212 ,FLUID MECHANICS AND RATE PROCESSES , AE ,N VERMA,0
2006-07 , 2 ,ESO214 ,NATURE AND PROPERTIES OF MATERIALS , MME ,S SANGAL,0
2006-07 , 1 ,ESO214 ,NATURE AND PROPERTIES OF MATERIALS , MME ,ASHISH GARG,0
2006-07 , 2 ,ESO218 ,COMPUTATIONAL METHODS IN ENGINEERING , CE ,RAJESH SRIVASTAVA,0
2006-07 , 3 ,ESO218 ,COMPUTATIONAL METHODS IN ENGINEERING , CE ,P K MOHAPATRA,0
2006-07 , 1 ,HSS701 ,THEORIES OF RIGHTS , HSS ,MUNMUN JHA,0
2006-07 , 1 ,IME602 ,PROBABILITY AND STATISTICS , IME ,R N SENGUPTA,0
2006-07 , 1 ,IME603 ,INTRODUCTION TO COMPUTING , IME ,VEENA BANSAL,0
2006-07 , 1 ,IME604 ,MANAGERIAL ACCOUNTING FINANCE AND ECONOMICS , IME ,B V PHANI,0
2006-07 , 1 ,IME605 ,OPERATIONS RESEARCH FOR MANAGEMENT , IME ,SANJEEV SWAMI,0
2006-07 , 2 ,IME624 ,COMPUTER AIDED DECISION SYSTEMS , IME ,KRIPA SHANKER,0
2006-07 , 1 ,IME697 ,INDUSTRIAL PROJECT , IME ,CONVENOR DPGC,0
2006-07 , 2 ,IME698 ,SEMINAR , IME ,"CONVENOR, DPGC",0
2006-07 , 1 ,IME698 ,SEMINAR , IME ,CONVENOR DPGC,0
2006-07 , 2 ,IME699 ,M TECH THESIS , IME ,"CONVENOR, DPGC",0
2006-07 , 1 ,IME699 ,M TECH THESIS , IME ,CONVENOR DPGC,0
2006-07 , 3 ,IME699 ,M TECH THESIS , IME ,CONVENOR DPGC,0
2006-07 , 2 ,IME799 ,PHD THESIS , IME ,"CONVENOR, DPGC",0
2006-07 , 1 ,IME799 ,PHD THESIS , IME ,CONVENOR DPGC,0
2006-07 , 1 ,LT601 ,INTRODUCTION TO LASERS , LT ,H WANARE,0
2006-07 , 2 ,LT611 ,LASER SYSTEMS AND APPLICATIONS , LT ,R K THAREJA,0
2006-07 , 1 ,LT631 ,INTRODUCTION TO COHERENT AND LASER OPTICS , LT ,A PRADHAN,0
2006-07 , 2 ,LT680 ,M TECH LAB TECHNIQUES , LT ,UTPAL DAS,0
2006-07 , 2 ,LT699 ,M TECH THESIS , LT ,"CONVENOR, DPGC",0
2006-07 , 1 ,LT699 ,M TECH THESIS , LT ,CONVENOR DPGC,0
2006-07 , 3 ,LT699 ,M TECH THESIS , LT ,CONVENOR DPGC,0
2006-07 , 1 ,MBA601 ,ACCOUNTING FOR MANAGEMENT , IME ,B V PHANI,0
2006-07 , 1 ,MBA606 ,ECONOMIC ANALYSIS FOR MANAGEMENT , IME ,RUNA SARKAR,0
2006-07 , 2 ,MBA607 ,FINANCIAL MANAGEMENT , IME ,B V PHANI,0
2006-07 , 2 ,MBA608 ,MEASURING AND DRIVING CORPORATE PERFORMANCE , IME ,A P SINHA,0
2006-07 , 1 ,MBA609 ,"FINANCIAL INTERMEDIARIES, FINANCIAL INSTITUTIONS &amp; REGULATIONS ", IME ,B V PHANI,0
2006-07 , 2 ,MBA610 ,INVESTMENT VALUATION AND REAL OPTIONS , IME ,ANOOP SINGH,0
2006-07 , 1 ,MBA611 ,ORGANIZATION STRUCTURE AND BEHAVIOUR , IME ,RAHUL VARMAN,0
2006-07 , 2 ,MBA616 ,HUMAN RESOURCE MANAGEMENT , IME ,RAHUL VARMAN,0
2006-07 , 2 ,MBA617 ,"SOCIAL, POLITICAL AND LEGAL ENVIRON OF BUSINESS ", IME ,RAHUL VARMAN,0
2006-07 , 1 ,MBA618 ,"GLOBALIZATION , STATE &amp; CORPORATIONS ", IME ,RAHUL VARMAN,0
2006-07 , 2 ,MBA621 ,MANAGERIAL COMMUNICATIONS , IME ,ANOOP SINGH,0
2006-07 , 1 ,MBA622 ,MANUFACTURING STRATEGY , IME ,R R K SHARMA,0
2006-07 , 1 ,MBA623 ,STRATEGIC MANAGEMENT , IME ,ARUN P SINHA,0
2006-07 , 2 ,MBA626 ,MANAGEMENT OF TECHNOLOGY , IME ,J CHATTERJEE,0
2006-07 , 1 ,MBA626 ,MANAGEMENT OF TECHNOLOGY , IME ,COURSE DROPPED,0
2006-07 , 1 ,MBA628 ,INTERNATIONAL BUSINESS MANAGEMENT , IME ,ARUN P SINHA,0
